published,updated,id,version,title
2024-06-13T12:29:27Z,2024-06-13T12:29:27Z,2406.09043,1,'Language Models are Crossword Solvers'
2024-06-13T12:27:55Z,2024-06-13T12:27:55Z,2406.09041,1,'ME-Switch: A Memory-Efficient Expert Switching Framework for Large  Language Models'
2024-06-13T12:23:35Z,2024-06-13T12:23:35Z,2406.09040,1,'FacEnhance: Facial Expression Enhancing with Recurrent DDPMs'
2024-06-13T12:23:20Z,2024-06-13T12:23:20Z,2406.09039,1,'Language-Driven Closed-Loop Grasping with Model-Predictive Trajectory  Replanning'
2024-06-13T12:22:08Z,2024-06-13T12:22:08Z,2406.09038,1,'CGP++ : A Modern C++ Implementation of Cartesian Genetic Programming'
2024-06-13T12:04:40Z,2024-06-13T12:04:40Z,2406.09031,1,"'A Comprehensive Graph Pooling Benchmark: Effectiveness, Robustness and  Generalizability'"
2024-06-13T12:03:40Z,2024-06-13T12:03:40Z,2406.09030,1,'CUER: Corrected Uniform Experience Replay for Off-Policy Continuous Deep  Reinforcement Learning Algorithms'
2024-06-13T12:02:51Z,2024-06-13T12:02:51Z,2406.09028,1,'From Biased to Unbiased Dynamics: An Infinitesimal Generator Approach'
2024-06-13T12:01:28Z,2024-06-13T12:01:28Z,2406.09026,1,'Steganalysis on Digital Watermarking: Is Your Defense Truly Impervious?'
2024-06-13T11:56:20Z,2024-06-13T11:56:20Z,2406.09023,1,'Schurs Positive-Definite Network: Deep Learning in the SPD cone with  structure'
2024-06-13T11:52:06Z,2024-06-13T11:52:06Z,2406.09020,1,'Meta-Learning an Evolvable Developmental Encoding'
2024-06-13T11:40:26Z,2024-06-13T11:40:26Z,2406.09017,1,'A PCA based Keypoint Tracking Approach to Automated Facial Expressions  Encoding'
2024-06-13T11:40:06Z,2024-06-13T11:40:06Z,2406.09016,1,'Cross-Modal Learning for Anomaly Detection in Fused Magnesium Smelting  Process: Methodology and Benchmark'
2024-06-13T11:39:02Z,2024-06-13T11:39:02Z,2406.09015,1,'AMSA-UNet: An Asymmetric Multiple Scales U-net Based on Self-attention  for Deblurring'
2024-06-13T11:38:58Z,2024-06-13T11:38:58Z,2406.09014,1,'Deep learning empowered sensor fusion to improve infant movement  classification'
2024-06-13T11:33:30Z,2024-06-13T11:33:30Z,2406.09012,1,'Bayesian Statistical Modeling with Predictors from LLMs'
2024-06-13T11:29:21Z,2024-06-13T11:29:21Z,2406.09009,1,'Fredformer: Frequency Debiased Transformer for Time Series Forecasting'
2024-06-13T11:19:50Z,2024-06-13T11:19:50Z,2406.09008,1,'LLM Reading Tea Leaves: Automatically Evaluating Topic Models with Large  Language Models'
2024-06-13T11:12:46Z,2024-06-13T11:12:46Z,2406.09003,1,'Enhancing Cross-Modal Fine-Tuning with Gradually Intermediate Modality  Generation'
2024-06-13T10:57:24Z,2024-06-13T10:57:24Z,2406.08997,1,'Adaptive Temporal Motion Guided Graph Convolution Network for  Micro-expression Recognition'
